2018-02-04 21:56:53,823 [DEBUG] Analyser.java: Question StringQuestion [value=red] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:56:53,825 [DEBUG] Analyser.java: Question StringQuestion [value=yellow] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is false
2018-02-04 21:56:53,826 [DEBUG] Analyser.java: Question NumberQuestion [value=5.5] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:56:53,826 [DEBUG] Analyser.java: Question NumberQuestion [value=6.0] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is false
2018-02-04 21:59:25,053 [DEBUG] Analyser.java: Question StringQuestion [value=red] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:59:46,945 [DEBUG] Analyser.java: Question StringQuestion [value=red] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:59:56,070 [DEBUG] TrainingDataSet.java: Created a TrainingDataSet Fruits with properties: [Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]]
2018-02-04 21:59:56,073 [DEBUG] Analyser.java: Calculate GiniValue of Question StringQuestion [value=yellow] in DataSet Fruits
2018-02-04 21:59:56,073 [DEBUG] TrainingDataSet.java: Key/Value color/yellow matches for this DataSet: Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]]
2018-02-04 21:59:56,073 [DEBUG] Analyser.java: Created Subset Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]] for Question StringQuestion [value=yellow]
2018-02-04 21:59:56,074 [DEBUG] Analyser.java: Returning generated Label List [Banana1, Banana2]
2018-02-04 21:59:56,074 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana1 we found 1 matches
2018-02-04 21:59:56,074 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana2 we found 1 matches
2018-02-04 21:59:56,074 [DEBUG] Analyser.java: Calculated Impurity = 0.5
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Best Question with Gini 0.5
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Calculate GiniValue of Question StringQuestion [value=yellow] in DataSet Fruits
2018-02-04 21:59:56,075 [DEBUG] TrainingDataSet.java: Key/Value color/yellow matches for this DataSet: Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]]
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Created Subset Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]] for Question StringQuestion [value=yellow]
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Returning generated Label List [Banana1, Banana2]
2018-02-04 21:59:56,075 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana1 we found 1 matches
2018-02-04 21:59:56,076 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana2 we found 1 matches
2018-02-04 21:59:56,076 [DEBUG] Analyser.java: Calculated Impurity = 0.5
2018-02-04 21:59:56,076 [DEBUG] Analyser.java: Best Question with Gini 0.5
2018-02-04 22:00:04,723 [DEBUG] TrainingDataSet.java: Created a TrainingDataSet Fruits with properties: [Fruit [label=Apple, diameter=5.5, color=green], Fruit [label=Apple, diameter=6.0, color=red], Fruit [label=Lemon, diameter=4.5, color=yellow], Fruit [label=Lemon, diameter=4.5, color=orange]]
2018-02-04 22:00:04,728 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,776 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,777 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,777 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,778 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,778 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,778 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,779 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,779 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,780 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,780 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,780 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,781 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,781 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,781 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,782 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,782 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,783 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,783 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,783 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,785 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,785 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,785 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,786 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,786 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,787 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,787 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,788 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,788 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,788 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,789 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,789 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,790 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,790 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,790 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,791 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,791 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,791 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,792 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,792 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,792 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,793 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,793 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,793 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,794 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,794 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,795 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,795 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,795 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,796 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,796 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,797 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,797 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,797 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,798 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,798 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,798 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,799 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,799 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,799 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,800 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,800 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,800 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,801 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,801 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,801 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,802 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,802 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,802 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,803 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,803 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,803 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,804 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,804 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,804 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,805 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,837 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,837 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,838 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,838 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:04,838 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
